Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI334-HH-1907-T1,12143.4,229.0,18383.3,54358.6,8047.5,2988.2,4188.6,1759.6,1141.3,1811.6,21742.3,4323.3,1623.2,1006.2,491.8,4170.9,0.0,765.6,9817.9,247.4,16570.3,54720.1,7397.0,3249.5,4119.6,1793.1,4391.1,1775.8,499.6,4305.1,75.6,818.4,0.0,762.4,0.0,0.0,0.0,0.0,0.0,128.4,1098.7,550.4,500.7,452.7,815.7,1054012.0,1026498.0,196976.976767,198416.878817,395393.855585,216575.5,214503.5,431079.0,56952.0,563098.855585,909634.0,882120.0,1609715.0,0.753462,1.150706,44.0,42.0,86.0,1398892.895121
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI341-Guys-0906-T1,17974.5,431.4,15431.1,59527.2,7485.1,3307.1,4019.4,1813.3,2275.5,1860.8,21503.7,3916.4,1593.6,2276.3,253.0,3883.4,72.1,763.9,24329.5,416.2,16631.0,61062.7,7044.2,3315.6,3835.5,1858.1,3787.4,1794.7,378.0,3680.7,12.4,750.6,0.0,2571.8,0.0,0.0,0.0,0.0,0.0,162.0,1164.3,396.4,487.1,521.3,1084.9,1229135.0,1178475.0,221385.040557,223359.818275,444744.858833,264339.5,265766.5,530106.0,53961.0,619856.858833,1077625.0,1026965.0,1852723.0,0.698641,1.053088,24.0,10.0,34.0,1759323.393318
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI350-Guys-0908-T1,16150.9,565.2,17935.6,57151.5,8839.1,2898.4,4629.9,1976.2,1643.5,2615.6,27754.0,4603.3,1630.5,1688.5,339.0,4829.3,46.7,1089.1,16317.1,519.2,15847.3,62664.9,8793.2,3200.6,4555.1,1977.1,4822.2,1804.9,446.4,4906.4,136.0,1070.7,0.0,1166.3,0.0,0.0,0.0,0.0,0.0,218.4,1288.8,545.2,445.1,477.5,1060.4,1299124.0,1258182.0,238443.64017,236435.269993,474878.910164,284944.0,284866.0,569810.0,61945.0,657877.910164,1146307.0,1105365.0,1919545.0,0.705975,1.043126,11.0,7.0,18.0,1840184.417818
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI360-Guys-0912-T1,6528.9,269.9,18853.8,60691.5,6907.7,3360.4,5013.6,2081.9,890.2,1535.1,22743.1,3915.1,1490.3,854.1,551.2,3869.1,61.9,559.8,7796.5,314.0,17711.7,62037.7,6792.7,3521.9,5164.6,2007.2,3618.7,1658.3,523.5,3853.1,16.6,488.1,0.0,1039.7,0.0,0.0,0.0,0.0,0.0,144.4,1196.4,802.6,989.5,949.0,1090.0,1136425.0,1117967.0,211881.309622,214625.513912,426506.823534,238945.0,240480.0,479425.0,55658.0,604669.823534,978417.0,959959.0,1570913.0,0.743483,1.027738,12.0,7.0,19.0,1528515.387758
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI362-HH-2051-T1,3571.8,223.7,31813.7,47497.3,8143.9,3656.4,4750.2,1808.3,724.7,1335.0,21870.1,4445.1,1664.1,718.1,518.9,4860.6,0.0,191.9,3327.8,133.4,28628.2,53260.6,6659.1,3864.2,4821.6,2139.6,4919.2,1906.3,660.7,5416.5,0.0,367.8,0.0,531.1,0.0,0.0,0.0,0.0,0.0,71.7,1028.4,644.8,986.2,751.5,1089.6,1081652.0,1072100.0,204382.100368,206205.729641,410587.830009,220034.5,219978.5,440013.0,62054.0,573716.830009,920555.0,911003.0,1559698.0,0.757061,1.091651,32.0,29.0,61.0,1428751.070035
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI363-HH-2050-T1,12440.0,188.6,13455.4,49694.9,7383.7,2922.6,3778.7,1726.4,922.5,1596.1,19938.3,4063.9,1631.3,843.6,241.0,3814.0,13.8,772.9,15338.9,347.7,13372.4,51235.9,6603.0,3169.3,3770.7,1780.5,4099.0,1891.6,371.2,3955.0,4.0,877.3,0.0,938.3,0.0,0.0,0.0,0.0,0.0,49.1,1064.9,359.6,654.2,656.5,979.6,979042.0,946481.0,182327.275633,182456.758559,364784.034191,200769.5,201314.5,402084.0,53241.0,520579.034191,851249.0,818688.0,1502998.0,0.701912,1.077556,23.0,28.0,51.0,1394821.628359
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI377-Guys-0937-T1,5394.2,125.2,13593.8,47710.7,5928.7,2727.3,3872.5,1629.5,681.0,1295.5,18863.6,3300.5,1171.6,736.3,352.1,3564.4,59.6,460.6,4218.6,194.0,12198.9,47598.0,6093.6,2653.7,3796.1,1563.5,3496.9,1511.2,438.4,3463.7,58.0,416.8,0.0,1142.4,0.0,0.0,0.0,0.0,0.0,159.5,831.5,423.4,623.9,601.7,817.4,1000939.0,988175.0,188937.083683,184685.582763,373622.666446,223810.5,225285.5,449096.0,46798.0,516114.666446,880859.0,868095.0,1399649.0,0.733343,1.02546,18.0,9.0,27.0,1364898.321574
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI379-Guys-0943-T1,7513.8,229.3,11090.2,43229.0,5140.1,2451.9,3701.5,1433.1,1263.0,1947.8,14758.9,3473.7,1134.9,993.9,265.9,3081.0,40.2,508.7,6393.6,307.7,10507.5,44871.9,5317.1,2487.0,3693.8,1491.9,3561.9,1304.5,382.9,2990.6,25.2,440.8,0.0,753.3,0.0,0.0,0.0,0.0,0.0,148.1,1004.2,553.3,704.1,699.0,703.4,879969.0,860972.0,169858.460792,171049.837376,340908.298167,183873.5,185423.5,369297.0,43081.0,472990.298167,771315.0,752318.0,1267891.0,0.71935,1.036465,8.0,2.0,10.0,1223284.010155
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI380-Guys-0944-T1,7690.9,240.5,12497.3,49796.2,6161.8,3056.0,4033.1,1952.7,1573.5,2351.3,17389.2,4056.1,1454.3,1040.6,371.6,3713.9,45.3,475.2,7538.6,446.0,12775.8,49616.2,6002.1,3170.8,4135.7,2088.8,4115.7,1595.3,394.4,3699.2,13.6,492.3,0.0,711.7,0.0,0.0,0.0,0.0,0.0,229.1,790.7,544.2,693.2,601.6,683.8,1007585.0,986475.0,196086.841388,199475.255497,395562.096885,206603.0,209839.0,416442.0,51616.0,547686.096885,883623.0,862513.0,1397090.0,0.73119,1.013848,4.0,4.0,8.0,1378007.312073
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI387-HH-2101-T1,7627.9,137.4,21814.7,54261.3,8652.5,2959.9,4913.1,2029.8,1061.8,1287.3,24232.3,4030.9,1561.5,1016.8,478.8,4053.3,10.0,337.5,6156.8,255.4,19488.9,58016.5,7564.9,2995.1,5124.8,2166.9,4173.9,1673.5,545.0,4290.2,0.0,346.7,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,71.2,1191.4,629.8,886.6,824.1,1050.2,1246381.0,1228985.0,223725.392316,222913.978359,446639.370675,288040.5,283865.5,571906.0,58976.0,619265.370675,1092728.0,1075332.0,1794509.0,0.777812,1.119875,33.0,21.0,54.0,1602419.23249
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI398-Guys-0952-T1,6484.9,415.6,14697.1,57489.6,7344.3,3378.4,4152.4,1865.5,796.9,1576.2,22062.5,3953.6,1396.7,749.8,419.4,3927.6,22.6,313.6,4481.4,311.4,14043.0,59985.4,7383.1,3339.5,4379.9,1745.2,3923.1,1571.4,531.9,3705.1,4.6,272.1,0.0,547.0,0.0,0.0,0.0,0.0,0.0,100.6,986.2,560.1,548.7,415.6,704.1,1064145.0,1049595.0,194403.522358,194007.47972,388411.002078,232190.0,230136.0,462326.0,54275.0,561222.002078,918200.0,903650.0,1525046.0,0.729397,1.045313,10.0,4.0,14.0,1458937.124027
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI405-Guys-0948-T1,15080.4,681.8,14497.1,58973.4,6392.7,3313.6,4087.9,1596.9,1683.3,3063.8,19613.8,3972.8,1245.5,1399.4,471.4,3802.1,53.0,1088.4,16700.9,583.2,13827.0,62159.2,6495.2,3385.1,4293.9,1756.3,4009.1,1511.7,453.0,3765.1,23.8,1007.0,0.0,799.8,0.0,0.0,0.0,0.0,0.0,187.3,1042.5,603.0,501.5,511.5,1079.0,1071020.0,1029964.0,197614.063571,197375.523324,394989.586895,218007.5,218060.5,436068.0,51990.0,568926.586895,923198.0,882142.0,1572964.0,0.709526,1.042052,1.0,5.0,6.0,1509487.661089
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI406-Guys-0963-T1,7894.1,303.0,14316.3,49099.0,6708.4,2732.1,3695.0,1682.5,771.6,1358.2,18518.0,4174.0,1675.0,814.4,341.7,3747.5,0.0,374.9,6304.5,802.6,13633.2,48668.3,6312.4,2811.0,3828.1,1590.9,4106.3,1719.9,456.1,3535.2,20.7,432.7,0.0,876.6,0.0,0.0,0.0,0.0,0.0,180.0,970.1,522.5,579.1,423.4,793.3,1093872.0,1075381.0,213326.383348,213966.429409,427292.812757,236050.5,237799.5,473850.0,50704.0,576348.812757,969074.0,950583.0,1510702.0,0.734554,1.014463,15.0,12.0,27.0,1489164.630674
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI413-Guys-0955-T1,7656.9,344.4,14296.6,44299.8,6288.2,2554.1,4222.4,1600.5,818.0,1303.9,18695.9,4017.8,1339.3,805.7,319.3,3598.4,34.3,648.4,7267.3,301.8,14464.4,47004.1,5949.5,2727.0,4084.0,1865.9,4091.3,1349.1,439.3,3499.2,29.1,624.3,0.0,872.1,0.0,0.0,0.0,0.0,0.0,168.8,1101.7,629.1,473.9,465.8,867.6,1029955.0,1010797.0,184611.604761,185443.08653,370054.691291,235628.0,238407.0,474035.0,49424.0,510652.691291,910885.0,891727.0,1479840.0,0.724451,1.040891,1.0,3.0,4.0,1421705.122177
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI417-Guys-0939-T1,11223.8,318.3,16017.3,52600.6,7130.9,2702.6,3845.4,1953.9,1042.6,1265.1,19077.9,4384.8,1324.6,1123.9,297.3,3865.8,14.4,895.7,13776.2,735.2,16140.7,50234.9,6468.9,3172.5,4047.9,1870.4,4373.2,1770.1,361.8,3796.7,17.5,963.7,0.0,2728.1,0.0,0.0,0.0,0.0,0.0,166.1,1113.0,560.3,466.9,502.9,1096.3,1215237.0,1184538.0,229128.89808,230165.550196,459294.448276,266956.0,272827.0,539783.0,53040.0,615132.448276,1081443.0,1050744.0,1767589.0,0.71329,1.037496,11.0,18.0,29.0,1703706.076692
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI419-Guys-1027-T1,7064.5,295.8,16116.5,53258.5,6581.2,2860.8,3152.4,1469.8,961.7,1201.2,20664.7,3854.5,1215.7,986.4,205.1,3706.0,16.2,401.4,7591.6,252.7,13630.2,57081.4,6259.2,2658.5,3236.1,1678.3,3733.8,1562.3,332.2,3588.1,25.4,573.0,0.0,590.8,0.0,0.0,0.0,0.0,0.0,167.5,749.0,299.5,578.4,467.4,688.5,934686.0,915890.0,184753.553445,185377.550058,370131.103503,179078.0,180905.0,359983.0,47450.0,528951.103503,795509.0,776713.0,1380106.0,0.745976,1.101467,11.0,11.0,22.0,1252970.673651
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI430-IOP-0990-T1,21224.0,827.0,17446.7,53085.6,6007.4,3204.6,3070.4,1641.9,1772.2,650.8,17100.5,3339.1,715.2,1422.2,339.3,3711.9,4.3,1025.5,13682.8,692.3,18368.8,51016.4,5785.1,2502.1,3292.9,1940.2,3701.8,938.3,360.8,3699.1,7.5,895.3,0.0,7480.9,0.0,0.0,1.0,0.0,0.0,196.0,1093.7,541.4,892.9,891.0,1095.3,1132770.0,1092137.0,183185.528494,192979.287847,376164.816341,265287.0,266190.0,531477.0,47254.0,528719.816341,993189.0,952556.0,3111253.0,0.807493,2.217851,32.0,25.0,57.0,1402823.362937
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI438-HH-2155-T1,5911.7,135.9,16271.9,49916.0,7861.1,3090.3,4626.3,2285.0,738.3,2006.9,24445.2,4157.5,1853.4,787.6,506.6,4380.5,38.3,496.6,8704.0,184.1,16137.0,49028.4,7056.5,3407.3,4927.4,2139.3,3850.6,1880.2,571.2,4553.7,107.6,506.0,0.0,1321.8,0.0,0.0,0.0,0.0,0.0,83.1,1018.0,625.2,811.3,598.2,856.8,1074785.0,1055928.0,194961.777636,198160.321559,393122.099195,235154.5,238393.5,473548.0,59124.0,552593.099195,943268.0,924411.0,1682542.0,0.745805,1.167534,16.0,19.0,35.0,1441106.935836
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI441-HH-2154-T1,9841.2,54.7,28080.2,41503.4,8235.0,3038.4,4408.5,2061.1,884.7,1173.5,23513.5,3977.4,1374.0,1076.0,457.8,4663.6,27.1,424.8,10368.7,179.3,21096.2,48854.2,7238.3,3116.7,4243.6,2173.1,4026.7,1516.2,496.7,4640.0,0.0,434.3,0.0,929.1,0.0,0.0,0.0,0.0,0.0,74.8,1245.3,774.3,838.8,985.9,1383.3,1179415.0,1155707.0,218877.210214,216896.539387,435773.749601,263595.0,260532.0,524127.0,57605.0,584309.749601,1040466.0,1016758.0,1664405.0,0.735558,1.038029,15.0,16.0,31.0,1603428.935573
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI445-HH-2269-T1,4646.5,107.0,16240.9,57482.7,9431.0,3189.1,4958.2,2367.7,964.6,1944.1,25530.2,4557.6,1832.9,1012.9,527.1,5425.4,0.0,418.1,5083.3,305.0,15187.6,58434.7,8883.6,3444.3,4640.5,2178.2,4337.1,1923.7,550.6,5021.2,12.7,356.0,0.0,1128.9,0.0,0.0,0.0,0.0,0.0,127.2,1000.9,595.5,712.1,647.0,807.7,1275398.0,1261416.0,236748.665603,235762.685511,472511.351114,290383.5,287457.5,577841.0,65484.0,654889.351114,1128498.0,1114516.0,1832011.0,0.71865,1.032285,14.0,20.0,34.0,1774714.105085
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI449-Guys-1082-T1,10145.7,400.5,15846.0,53206.7,8184.6,3053.0,4297.9,1853.0,1245.4,1433.6,20328.0,3693.4,1451.7,1053.7,376.3,3909.7,41.7,516.7,6936.2,320.7,14722.0,56738.6,7203.9,3016.4,4438.4,1999.6,3960.9,1529.2,485.8,3939.6,40.9,474.9,0.0,901.5,0.0,0.0,0.0,0.0,0.0,159.9,970.4,713.4,580.8,691.8,866.6,1209803.0,1188209.0,227605.171845,226772.847388,454378.019234,270964.0,269190.0,540154.0,54993.0,619564.019234,1070195.0,1048601.0,1585544.0,0.79148,1.037298,13.0,18.0,31.0,1528532.401073
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI462-IOP-1042-T1,37669.3,673.8,12835.7,48636.6,6893.4,3754.1,3821.3,2515.2,2085.9,2068.8,17182.6,3680.3,1230.9,1665.7,249.6,3465.0,0.0,1505.1,29574.8,700.8,11662.2,48915.3,6817.7,2971.7,3546.7,2727.5,3815.7,1364.0,325.2,3500.1,0.0,1606.4,0.0,6767.0,0.0,0.0,0.0,0.0,0.0,195.0,1368.2,720.2,526.4,708.7,1340.5,1071522.0,995629.0,184067.792049,189412.080026,373479.872075,224622.5,223396.5,448019.0,53543.0,526825.872075,948865.0,872972.0,1539622.0,0.762427,1.095497,40.0,34.0,74.0,1405410.078084
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI468-Guys-0985-T1,10141.2,354.6,15688.3,58517.0,6919.4,3432.1,4321.0,1823.9,1202.4,1375.5,21198.8,3931.8,1618.6,2297.9,337.5,3711.6,30.3,627.4,12044.2,327.4,14328.8,58401.0,7049.9,3397.0,4321.5,1948.2,3784.7,1759.3,393.6,3831.9,11.4,710.7,0.0,967.3,0.0,0.0,0.0,0.0,0.0,153.3,1091.3,361.2,422.9,476.5,895.0,1140922.0,1112474.0,227213.320798,225645.881046,452859.201844,231353.0,229253.0,460606.0,54031.0,624800.201844,994901.0,966453.0,1650267.0,0.713636,1.032226,12.0,5.0,17.0,1598745.881208
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI475-IOP-1139-T1,10880.9,22.8,13167.3,53305.3,8928.2,3611.5,4662.4,2260.6,883.0,1378.9,20055.5,3530.1,1324.0,1645.9,422.6,4329.0,0.0,291.6,6006.4,87.1,13319.8,53382.4,8465.7,3567.1,4883.9,2184.4,4588.0,1769.1,662.1,4183.6,0.0,229.3,0.0,1788.4,0.0,0.0,0.0,0.0,0.0,178.7,1468.6,1142.2,939.9,741.0,1336.0,1163449.0,1143498.0,221361.026156,221242.763098,442603.789254,256233.0,252429.0,508662.0,61014.0,611111.789254,1031078.0,1011127.0,1631387.0,0.79374,1.112981,26.0,16.0,42.0,1465781.306287
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI483-HH-2177-T1,13227.2,118.7,28118.4,53194.2,9638.5,3794.8,5423.0,2611.2,1207.5,1949.2,24970.5,5375.2,1716.4,1288.6,403.8,4900.0,18.9,538.7,13353.4,265.0,26709.3,57283.6,9193.7,3823.2,5616.9,2423.0,5239.3,2035.0,686.4,4966.1,14.9,670.0,0.0,2225.1,0.0,0.0,0.0,0.0,0.0,75.0,1138.3,599.8,518.6,557.5,1144.7,1359912.0,1327858.0,243270.970099,245875.269088,489146.239188,302934.0,301258.0,604192.0,70200.0,670833.239188,1194071.0,1162017.0,2005453.0,0.705619,1.040572,21.0,20.0,41.0,1927261.016892
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI485-HH-2180-T1,4746.6,290.2,14222.6,48824.9,6518.6,2614.6,3706.6,1448.6,846.4,1088.7,20811.3,3492.8,1163.3,684.7,302.3,3695.2,29.9,254.7,3699.4,183.6,13485.6,50338.9,6269.8,2697.1,4082.3,1556.1,3711.1,1357.7,451.9,3847.7,6.6,317.2,0.0,388.8,0.0,0.0,0.0,0.0,0.0,105.4,771.4,486.2,676.2,508.5,452.3,923271.0,911952.0,187823.570076,187379.11566,375202.685736,181389.0,181518.0,362907.0,48752.0,523864.685736,797174.0,785855.0,1336907.0,0.99459,1.440178,23.0,19.0,42.0,928292.851614
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI497-Guys-1002-T1,36718.9,1080.3,17151.5,56320.2,6897.0,4164.8,4983.3,2137.8,1674.1,1607.7,21482.3,3969.2,1265.3,1936.0,419.6,4044.7,24.2,1312.1,29787.2,713.5,14683.9,55931.9,6718.6,4585.2,5332.6,2122.2,4167.1,1736.8,488.9,4103.6,22.4,1207.4,0.0,9174.9,0.0,0.0,1.0,0.0,0.0,204.9,1004.8,406.0,369.1,438.9,944.2,1293293.0,1217534.0,240014.613016,239726.468095,479741.081111,267075.5,269701.5,536777.0,59472.0,652342.081111,1149834.0,1074075.0,1899590.0,0.717342,1.053633,26.0,28.0,54.0,1802895.526221
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI499-Guys-1004-T1,23973.9,1250.5,15286.3,56995.2,6987.7,3985.0,4674.9,1980.3,2405.8,2773.9,22301.5,3191.6,1314.9,1281.0,323.8,3769.2,9.3,946.2,24738.4,1252.6,14605.0,60583.9,6363.8,3780.7,4508.7,2029.7,3269.8,1422.8,419.0,3929.7,18.4,1120.3,0.0,3879.9,0.0,0.0,5.8,0.0,0.0,172.6,1123.8,533.8,524.7,451.1,837.4,1103716.0,1044244.0,198337.787069,197665.250217,396003.037285,227170.0,222693.0,449863.0,54058.0,567760.037285,957688.0,898216.0,1626135.0,0.661122,0.974049,17.0,10.0,27.0,1669459.766344
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI508-HH-2268-T1,9287.8,242.6,14876.0,43547.6,6814.2,3186.7,3983.7,1680.1,827.9,1184.6,21946.0,3807.4,1258.8,970.6,484.6,3810.9,11.9,639.6,9111.1,135.1,13465.5,46058.4,5922.8,3359.8,3561.3,1614.9,3834.4,1420.9,549.3,3899.7,15.8,614.5,0.0,693.2,0.0,0.0,0.0,0.0,0.0,71.6,943.2,581.5,624.6,435.6,975.6,948884.0,926222.0,187306.285236,188711.204479,376017.489715,191272.0,191418.0,382690.0,51170.0,517755.489715,831256.0,808594.0,1419035.0,0.701115,1.048502,10.0,16.0,26.0,1353392.486152
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI510-IOP-1143-T1,5876.4,106.2,23019.2,55323.4,8344.4,3253.8,4198.5,2031.9,876.6,2256.4,20451.7,4185.8,1454.3,1119.0,519.1,4134.4,0.0,155.8,4119.4,409.4,17810.1,60002.1,7373.8,3228.3,4545.8,1945.9,4060.8,1681.5,746.1,4152.3,0.0,178.7,0.0,1053.4,0.0,0.0,1.0,0.0,0.0,183.4,971.8,640.4,863.7,745.5,995.3,1170568.0,1157081.0,228774.904408,230957.242466,459732.146874,240702.0,244942.0,485644.0,57413.0,632176.146874,1014656.0,1001169.0,1696169.0,0.75142,1.088818,32.0,33.0,65.0,1557807.793268
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI511-HH-2238-T1,15033.0,315.1,13244.6,41988.8,6147.1,2822.5,4034.4,1652.1,1295.1,1338.2,19284.7,3765.3,1314.5,1245.8,345.1,3898.1,10.2,724.0,13123.9,261.6,15196.0,40590.1,5951.0,3132.1,3823.8,1623.8,4064.3,1297.7,462.5,3761.3,0.0,783.5,0.0,878.1,0.0,0.0,0.0,0.0,0.0,192.6,1097.0,441.8,475.5,485.5,1002.6,975765.0,942191.0,182334.081612,183177.503214,365511.584826,209378.5,206815.5,416194.0,50147.0,499943.584826,864508.0,830934.0,1529304.0,0.727196,1.139725,9.0,8.0,17.0,1341817.956846
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI512-Guys-1054-T1,17414.6,1201.5,12521.3,47230.2,6269.6,2570.1,3772.4,1710.0,1887.6,1680.5,18201.5,3354.2,1361.6,856.7,306.5,3612.4,13.8,1018.2,24640.9,1537.3,15008.0,50860.5,5975.5,3287.2,4047.9,1800.5,3253.6,1371.6,356.1,3707.3,14.2,793.5,0.0,1396.7,0.0,0.0,0.0,0.0,0.0,191.9,721.2,278.4,334.6,364.7,785.3,1047181.0,996333.0,208504.5091,209541.758349,418046.267449,202076.0,203669.0,405745.0,48612.0,565144.267449,922301.0,871453.0,1557732.0,0.692683,1.030399,8.0,7.0,15.0,1511775.686721
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI515-HH-2377-T1,8011.7,273.3,14480.4,49971.7,6959.5,3026.9,4634.8,1772.1,882.3,1568.4,18370.9,3529.4,1224.3,1349.6,616.5,3838.8,49.4,625.5,8175.8,238.9,14523.6,51368.0,6622.2,3324.4,4349.4,1812.1,3619.5,1560.4,516.5,3668.3,12.5,589.4,0.0,809.6,0.0,0.0,0.0,0.0,0.0,7.3,1071.0,869.7,867.7,571.6,680.5,1002399.0,981355.0,197676.783273,196676.338011,394353.121284,202622.0,202588.0,405210.0,52873.0,549139.121284,872164.0,851120.0,1543608.0,0.725512,1.117226,29.0,22.0,51.0,1381643.436907
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI521-HH-2353-T1,14716.2,328.7,13294.5,51144.3,7552.1,3332.0,4190.7,1662.2,1176.3,1615.6,21024.2,4234.9,1569.0,1225.6,336.7,3814.9,65.1,858.9,14212.1,369.9,16404.7,51478.1,6959.6,3171.8,4100.4,1845.7,4228.4,1861.8,407.7,3659.5,0.0,817.4,0.0,1683.9,0.0,0.0,0.0,0.0,0.0,173.3,1239.3,700.6,576.7,649.2,893.6,1051242.0,1016805.0,187280.074413,191260.226291,378540.300704,225231.0,227695.0,452926.0,54923.0,537184.300704,919133.0,884696.0,1601320.0,0.6874,1.047092,29.0,25.0,54.0,1529302.54275
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI528-Guys-1073-T1,10232.5,205.9,18643.3,68309.4,9693.9,4072.4,5373.8,2179.7,907.2,1587.2,25039.3,4650.1,1944.3,998.3,496.5,4891.2,52.7,724.2,8795.6,434.8,18327.3,71866.9,8735.6,4169.1,5218.2,2373.9,4707.1,1956.8,587.7,4895.9,13.5,653.1,0.0,732.7,0.0,0.0,0.0,0.0,0.0,196.7,1009.5,697.6,483.6,534.3,1113.7,1411397.0,1387520.0,271874.483197,276585.369358,548459.852555,297369.0,298860.0,596229.0,67435.0,757338.852555,1234638.0,1210761.0,1965373.0,0.743941,1.035939,10.0,5.0,15.0,1897189.33695
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI533-Guys-1066-T1,12224.3,579.0,13464.4,43877.6,6344.3,2627.0,3629.8,1523.3,1567.9,2399.9,16250.6,3311.1,1043.2,909.9,294.5,3047.9,22.5,589.4,11982.7,499.3,11950.8,46379.2,5870.3,2803.4,4063.6,1458.8,3229.2,1228.3,336.3,3115.6,25.3,689.2,0.0,1399.9,0.0,0.0,0.0,0.0,0.0,170.9,761.8,394.8,364.0,331.0,594.1,959777.0,928891.0,188207.753138,188222.198919,376429.952057,197519.5,196203.5,393723.0,45228.0,511456.952057,844939.0,814053.0,1478992.0,0.703232,1.083662,13.0,12.0,25.0,1364809.180779
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI536-Guys-1059-T1,12868.3,355.9,11108.7,44965.2,6267.2,3376.6,3756.4,1621.8,1214.5,1373.3,18072.2,3841.2,1353.2,897.7,282.4,3547.4,13.4,498.0,11360.1,400.6,9986.6,49077.4,6556.7,3408.9,3703.2,1535.7,3821.7,1575.3,458.3,3368.1,10.9,546.9,0.0,738.6,0.0,0.0,0.0,0.0,0.0,122.4,1030.7,533.4,544.1,435.4,775.3,986463.0,957465.0,207442.990747,207090.877257,414533.868004,190606.0,189027.0,379633.0,49849.0,559079.868004,871999.0,843001.0,1432316.0,0.727358,1.056103,27.0,16.0,43.0,1356227.196322
/work/harris_lab/roberto/freesurfer-results/freesurfer01/IXI537-HH-2378-T1,17750.9,482.8,13382.2,47911.8,7219.5,2803.7,4241.9,2009.2,1548.5,1707.9,24719.4,4527.4,1452.0,1095.7,353.6,4631.3,0.0,727.4,16280.2,468.6,15259.6,48352.7,6784.1,3585.5,4576.8,2091.2,4731.8,1824.0,558.8,4890.1,0.0,854.3,0.0,1715.7,0.0,0.0,0.0,0.0,0.0,114.0,1040.7,643.1,806.8,929.9,1255.2,1125123.0,1084759.0,205085.877351,203114.396118,408200.273469,248809.0,245749.0,494558.0,58711.0,565489.273469,1000063.0,959699.0,1783550.0,0.686303,1.08793,18.0,17.0,35.0,1639397.796565
